stomach tissue female embryo 96 days donor ENCDO188ZLA	stomach
stomach tissue female embryo 96 days donor ENCDO613NXA	stomach
stomach tissue female embryo 96 days donor ENCDO870OBN	stomach
stomach tissue female embryo 98 days	stomach
stomach tissue male adult 34 years	stomach
stomach tissue male adult 37 years	stomach
stomach tissue male adult 54 years	stomach
stomach tissue male child 3 years	stomach
stomach tissue male embryo 108 days	stomach
stomach tissue male embryo 127 days	stomach
stomach tissue male embryo 58 days and male embryo 76 days	stomach
stomach tissue male embryo 91 days	stomach
stromal cell of bone marrow male	bone marrow
SU-DHL-6	blood
subcutaneous abdominal adipose tissue tissue nuclear fraction female adult 25 years	adipose tissue
subcutaneous abdominal adipose tissue tissue nuclear fraction female adult 41 years	adipose tissue
subcutaneous abdominal adipose tissue tissue nuclear fraction female adult 49 years	adipose tissue
subcutaneous abdominal adipose tissue tissue nuclear fraction female adult 59 years	adipose tissue
subcutaneous abdominal adipose tissue tissue nuclear fraction female adult 81 years	adipose tissue
subcutaneous adipose tissue tissue female adult 53 years	adipose tissue
substantia nigra tissue female adult 75 years	brain
substantia nigra tissue male adult 81 years	brain
superior temporal gyrus tissue male adult 84 years	brain
suppressor macrophage male adult 21 years and male adult 24 years	
suppressor macrophage male adult 21 years and male adult 24 years and male adult 40 years; treated with lipopolysaccharide for 1 hour	
suppressor macrophage male adult 21 years and male adult 40 years	
suppressor macrophage male adult 21 years treated with lipopolysaccharide for 4 hours	
suprapubic skin tissue female adult 51 years	skin of body
suprapubic skin tissue female adult 53 years	skin of body
suprapubic skin tissue male adult 37 years	skin of body
suprapubic skin tissue male adult 54 years	skin of body
SW480	large intestine
T-cell	bodily fluid
T-cell female adult 18 years	blood
T-cell female adult 19 years	blood
T-cell female adult 22 years	blood
T-cell female adult 23 years	blood
T-cell female adult 24 years	blood
T-cell female adult 25 years	blood
T-cell female adult 28 years	blood
T-cell female adult 31 years	blood
T-cell female adult 32 years donor ENCDO473DQU	blood
T-cell female adult 32 years donor ENCDO808WEZ	blood
T-cell female adult 33 years donor ENCDO188AUM	blood
T-cell female adult 33 years donor ENCDO204VTZ	blood
T-cell female adult 33 years donor ENCDO299FMV	blood
T-cell female adult 35 years	blood
T-cell female adult 40 years	blood
T-cell female adult 43 years	blood
T-cell female adult 53 years	blood
T-cell male adult 19 years donor ENCDO654TNZ	blood
T-cell male adult 19 years donor ENCDO737NEB	blood
T-cell male adult 21 years donor ENCDO190HXC	blood
T-cell male adult 21 years donor ENCDO394DKX	blood
T-cell male adult 21 years donor ENCDO865QXP	blood
T-cell male adult 21 years treated with 7.5 ?g/kg G-CSF for 4 days	blood
T-cell male adult 24 years donor ENCDO786GVO	blood
T-cell male adult 24 years donor ENCDO937YKH	blood
T-cell male adult 25 years donor ENCDO240EBF	blood
T-cell male adult 25 years donor ENCDO637QAZ	blood
T-cell male adult 26 years donor ENCDO769UME	blood
T-cell male adult 26 years donor ENCDO838UOH	blood
T-cell male adult 27 years	blood
T-cell male adult 28 years donor ENCDO000TPT	blood
T-cell male adult 28 years donor ENCDO249TXE	blood
T-cell male adult 28 years donor ENCDO256UFN	blood
T-cell male adult 28 years donor ENCDO648MMV	blood
T-cell male adult 30 years donor ENCDO091HDH	blood
T-cell male adult 30 years donor ENCDO656FVT	blood
T-cell male adult 33 years	blood
T-cell male adult 34 years donor ENCDO348MRX	blood
T-cell male adult 34 years donor ENCDO496TPO	blood
T-cell male adult 34 years donor ENCDO712ENO	blood
T-cell male adult 36 years donor ENCDO441UHQ	blood
T-cell male adult 36 years donor ENCDO462FPT	blood
T-cell male adult 37 years donor ENCDO028NGF	bodily fluid
T-cell male adult 37 years donor ENCDO147QAL	blood
T-cell male adult 38 years donor ENCDO323QDI	blood
T-cell male adult 38 years donor ENCDO923WRX	bodily fluid
T-cell male adult 39 years	blood
T-cell male adult 40 years	blood
T-cell male adult 42 years	blood
T-cell male adult 47 years	blood
T-cell male adult 48 years	blood
T-cell male adult 49 years	blood
T-cell male adult 55 years	blood
T-helper 17 cell	blood
T-helper 17 cell female adult 25 years and male adult 30 years	blood
T-helper 17 cell male adult 24 years	blood
T-helper 17 cell male adult 42 years	blood
T-helper 17 cell treated with phorbol 13-acetate 12-myristate ; ionomycin	bodily fluid
T-helper 1 cell donor ENCDO174AAA	blood
T-helper 1 cell donor ENCDO334AAA	blood
T-helper 1 cell female adult 26 years	blood
T-helper 1 cell female adult 33 years treated with 50 U/mL Interleukin-2 for 16 hours	blood
T-helper 1 cell female adult 33 years treated with anti-CD3 and anti-CD28 coated beads for 16 hours	blood
T-helper 1 cell male adult 24 years	blood
T-helper 1 cell male adult 30 years	blood
T-helper 1 cell male adult 33 years	blood
T-helper 1 cell male adult 38 years treated with 50 U/mL Interleukin-2 for 16 hours	blood
T-helper 1 cell male adult 42 years	blood
T-helper 1 cell male adult 42 years treated with anti-CD3 and anti-CD28 coated beads for 16 hours; 50 U/mL Interleukin-2 for 16 hours	blood
T-helper 1 cell male adult 56 years	blood
T-helper 22 cell female adult 25 years	blood
T-helper 2 cell	blood
T-helper 2 cell female adult 26 years	blood
T-helper 2 cell male adult 24 years	blood
T-helper 2 cell male adult 30 years	blood
T-helper 2 cell male adult 33 years	blood
T-helper 2 cell male adult 38 years	blood
T-helper 2 cell male adult 42 years	blood
T-helper 9 cell female adult 25 years	blood
T-helper 9 cell female adult 33 years treated with anti-CD3 and anti-CD28 coated beads for 16 hours; 50 U/mL Interleukin-2 for 16 hours	blood
T47D	epithelium
T47D treated with 0.02% dimethyl sulfoxide for 1 hour	mammary gland
T47D treated with 10 nM 17?-estradiol for 30 minutes	epithelium
T follicular helper cell female adult 25 years	
temporal lobe tissue female adult 75 years	brain
temporal lobe tissue male adult 81 years	brain
testis tissue male adult 37 years	gonad
testis tissue male adult 54 years	testis
testis tissue male embryo donor ENCDO482LIM	gonad
testis tissue male embryo donor ENCDO836UAR	gonad
thoracic aorta tissue male adult 37 years	blood vessel
thoracic aorta tissue male adult 54 years	arterial blood vessel
thymus tissue female embryo	endocrine gland
thymus tissue female embryo 105 days	endocrine gland
thymus tissue female embryo 110 days	thymus
thymus tissue female embryo 113 days	endocrine gland
thymus tissue female embryo 147 days	endocrine gland
thymus tissue female embryo 98 days	endocrine gland
thymus tissue male child 3 years	endocrine gland
thymus tissue male embryo 104 days	endocrine gland
thymus tissue male embryo 108 days	endocrine gland
thymus tissue male embryo 113 days	endocrine gland
thymus tissue male embryo 127 days	endocrine gland
thyroid gland tissue female adult 51 years	endocrine gland
thyroid gland tissue female adult 53 years	thyroid gland
thyroid gland tissue male adult 37 years	thyroid gland
thyroid gland tissue male adult 54 years	thyroid gland
tibial artery tissue female adult 53 years	blood vessel
tibial artery tissue male adult 37 years	vasculature
tibial artery tissue male adult 54 years	arterial blood vessel
tibial nerve tissue female adult 51 years	limb
tibial nerve tissue female adult 53 years	nerve
tibial nerve tissue male adult 37 years	nerve
tibial nerve tissue male adult 54 years	limb
tongue tissue female embryo 59 days and female embryo 76 days	mouth
tongue tissue male embryo 72 days	mouth
transverse colon tissue female adult 51 years	intestine
transverse colon tissue female adult 53 years	colon
transverse colon tissue male adult 37 years	intestine
transverse colon tissue male adult 54 years	colon
trophoblast cell embryo 17 weeks and embryo 18 weeks	extraembryonic component
trophoblast cell embryo 21 weeks	extraembryonic component
trophoblast cell embryo 23 weeks	extraembryonic component
trophoblast cell embryo 39 weeks and embryo 40 weeks	extraembryonic component
trophoblast cell originated from H1	extraembryonic component
trophoblast tissue female embryo 20 weeks	embryo
trophoblast tissue female embryo 40 weeks	embryo
UCSF-4	embryo
umbilical cord tissue embryo 59 days and male embryo 76 days	extraembryonic component
upper lobe of left lung tissue female adult 51 years	lung
upper lobe of left lung tissue female adult 53 years	lung
upper lobe of left lung tissue female adult 61 years	lung
upper lobe of left lung tissue male adult 37 years	lung
upper lobe of left lung tissue male adult 54 years	lung
upper lobe of left lung tissue male adult 60 years	lung
upper lobe of right lung tissue male adult 60 years	lung
ureter tissue female adult 47 years	kidney
urinary bladder tissue male adult 34 years	urinary bladder
urinary bladder tissue male embryo 76 days	urinary bladder
urothelium cell line	epithelium
urothelium cell line treated with UT189 for 1 hour	epithelium
uterus tissue female adult 51 years	uterus
uterus tissue female adult 53 years	uterus
uterus tissue female adult 59 years	uterus
vagina tissue female adult 51 years	vagina
vagina tissue female adult 53 years	vagina
VCaP	epithelium
WERI-Rb-1	eye
WI38	lung
WI38 genetically modified using stable transfection originated from WI38	connective tissue
WI38 genetically modified using stable transfection originated from WI38 treated with 20 nM afimoxifene for 72 hours	connective tissue
WI38 genetically modified using stable transfection treated with 20 nM afimoxifene for 72 hours	lung
